"repo","call_id","file","enclosing_qname","framework","pattern","callable","call_source","call_line","call_col","is_await","arg_count","fp_tier"
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py::816::16","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_image_edit_tool.OverlayImagesTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","816","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py::573::21","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_image_edit_tool.RotateFlipTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","573","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py::539::16","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_image_edit_tool.RotateFlipTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","539","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py::120::21","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_image_edit_tool._ImageEditBaseTool._ensure_pillow","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip show Pillow', timeout=30)","120","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py::122::33","skygazer42_Weaver/tools/sandbox/sandbox_image_edit_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_image_edit_tool._ImageEditBaseTool._ensure_pillow","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip install Pillow numpy', timeout=120)","122","33","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::536::23","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.ExpandSlideTool._run","langchain_openai",".invoke","llm.with_structured_output(SlideOutline).invoke","llm.with_structured_output(SlideOutline).invoke(messages)","536","23","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::248::23","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.GenerateOutlineTool._run","langchain_openai",".invoke","llm.with_structured_output(PresentationOutline).invoke","llm.with_structured_output(PresentationOutline).invoke(messages)","248","23","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::314::12","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.OutlineToSlidesTool._run","langchain_openai",".run","sandbox.commands.run","sandbox.commands.run('pip install python-pptx', timeout=60)","314","12","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::396::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.OutlineToSlidesTool._run","langchain_openai",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=60)","396","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::322::16","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.OutlineToSlidesTool._run","langchain_openai",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","322","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py::468::23","skygazer42_Weaver/tools/sandbox/sandbox_presentation_outline_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_outline_tool.RefineOutlineTool._run","langchain_openai",".invoke","llm.with_structured_output(PresentationOutline).invoke","llm.with_structured_output(PresentationOutline).invoke(messages)","468","23","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::425::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxAddImageToSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","425","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::661::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxAddShapeToSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","661","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::320::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxAddSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","320","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::534::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxAddTableToSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","534","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::204::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxCreatePresentationTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","204","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::177::16","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxCreatePresentationTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","177","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::897::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxDeleteSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","897","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::730::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxGetPresentationInfoTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","730","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::825::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool.SandboxUpdateSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","825","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::123::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool._SandboxPresentationBaseTool._ensure_pptx","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip show python-pptx', timeout=30)","123","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py::126::33","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool._SandboxPresentationBaseTool._ensure_pptx","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip install python-pptx Pillow', timeout=120)","126","33","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::817::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.AddTextBoxTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","817","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::395::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.ApplyThemeTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","395","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::606::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.DuplicateSlideTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","606","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::701::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.ReorderSlidesTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","701","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::508::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.SetBackgroundTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","508","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::294::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2.SetTransitionTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","294","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::204::21","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2._PresentationV2BaseTool._ensure_pptx","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip show python-pptx', timeout=30)","204","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py::206::33","skygazer42_Weaver/tools/sandbox/sandbox_presentation_tool_v2.py","skygazer42_Weaver.tools.sandbox.sandbox_presentation_tool_v2._PresentationV2BaseTool._ensure_pptx","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip install python-pptx Pillow', timeout=120)","206","33","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::821::21","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxAddFormulaTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'python3 -c ""{python_code}""', timeout=30)","821","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::627::21","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxAddSheetTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","627","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::548::21","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxCreateChartTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","548","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::170::16","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxCreateSpreadsheetTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","170","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::200::25","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxCreateSpreadsheetTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'python3 -c ""{python_code}""', timeout=30)","200","25","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::431::21","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxFormatCellsTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","431","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::736::25","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxReadSpreadsheetTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","736","25","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::308::25","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool.SandboxWriteDataTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","308","25","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::110::21","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool._SandboxSheetsBaseTool._ensure_openpyxl","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip show openpyxl', timeout=30)","110","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py::113::33","skygazer42_Weaver/tools/sandbox/sandbox_sheets_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_sheets_tool._SandboxSheetsBaseTool._ensure_openpyxl","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('pip install openpyxl xlsxwriter pandas', timeout=120)","113","33","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::836::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxCompareImagesTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","836","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::527::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxConvertImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","527","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::480::16","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxConvertImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","480","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::631::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxCropImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","631","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::603::16","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxCropImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","603","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::155::12","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxExtractTextTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(install_cmd, timeout=180)","155","12","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::187::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxExtractTextTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=60)","187","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::159::16","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxExtractTextTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'apt-get install -y tesseract-ocr-{language}', timeout=60)","159","16","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::286::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxGetImageInfoTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","286","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::680::12","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxReadQRCodeTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run('apt-get update && apt-get install -y libzbar0', timeout=60)","680","12","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::716::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxReadQRCodeTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","716","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::408::21","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxResizeImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f""python3 -c '{python_code}'"", timeout=30)","408","21","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::363::16","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool.SandboxResizeImageTool._run","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'mkdir -p {parent_dir}')","363","16","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::110::25","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool._SandboxVisionBaseTool._ensure_dependencies","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'pip show {pkg}', timeout=30)","110","25","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py::113::37","skygazer42_Weaver/tools/sandbox/sandbox_vision_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_vision_tool._SandboxVisionBaseTool._ensure_dependencies","langchain_core",".run","sandbox.commands.run","sandbox.commands.run(f'pip install {pkg}', timeout=120)","113","37","False","2",""
"skygazer42/Weaver","skygazer42_Weaver/tools/sandbox/sandbox_web_search_tool.py::1256::29","skygazer42_Weaver/tools/sandbox/sandbox_web_search_tool.py","skygazer42_Weaver.tools.sandbox.sandbox_web_search_tool.SandboxSearchAndClickTool._run_impl","langchain_core",".invoke","tavily_search.invoke","tavily_search.invoke({'query': query, 'max_results': max(10, int(result_index or 1))})","1256","29","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/search/fallback_search.py::34::11","skygazer42_Weaver/tools/search/fallback_search.py","skygazer42_Weaver.tools.search.fallback_search._tavily","langchain",".invoke","tavily_search.invoke","tavily_search.invoke({'query': query, 'max_results': max_results})","34","11","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/search/search.py::73::19","skygazer42_Weaver/tools/search/search.py","skygazer42_Weaver.tools.search.search._summarize_content","langchain_openai",".invoke","llm.invoke","llm.invoke(prompt.format_messages(content=_trim_text(raw_content, 3500)))","73","19","False","1",""
"skygazer42/Weaver","skygazer42_Weaver/tools/search/search_enhanced.py::109::23","skygazer42_Weaver/tools/search/search_enhanced.py","skygazer42_Weaver.tools.search.search_enhanced.TavilySearchTool._summarize_content","langchain_openai",".invoke","llm.invoke","llm.invoke(prompt.format_messages(content=self._trim_text(raw_content, 3500)))","109","23","False","1",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/baseline_builder.py::193::8","plexe-ai_plexe/plexe/agents/baseline_builder.py","plexe-ai_plexe.plexe.agents.baseline_builder.BaselineBuilderAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'val_sample_df': val_sample_df, 'task_analysis': self.context.task_analysis, 'stats': self.context.stats, 'metric': self.context.metric, 'validate_baseline_predictor': get_validate_baseline_predictor_tool(self.context, val_sample_df)})","193","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/dataset_splitter.py::222::12","plexe-ai_plexe/plexe/agents/dataset_splitter.py","plexe-ai_plexe.plexe.agents.dataset_splitter.DatasetSplitterAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'spark': self.spark, 'dataset_uri': self.dataset_uri, 'split_ratios': split_ratios, 'output_dir': output_dir_str, 'task_type': self.context.task_analysis.get('task_type', 'unknown'), 'output_targets': self.context.output_targets, 'stats_report': self.context.stats, 'task_analysis': self.context.task_analysis})","222","12","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/feature_processor.py::150::21","plexe-ai_plexe/plexe/agents/feature_processor.py","plexe-ai_plexe.plexe.agents.feature_processor.FeatureProcessorAgent.run","smolagents",".run","agent.run","agent.run(task='Implement the feature engineering plan', additional_args=additional_args)","150","21","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/hypothesiser.py::154::8","plexe-ai_plexe/plexe/agents/hypothesiser.py","plexe-ai_plexe.plexe.agents.hypothesiser.HypothesiserAgent.run","smolagents",".run","agent.run","agent.run(task='Analyze the search state and generate a hypothesis for what to explore next.', additional_args={})","154","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/insight_extractor.py::157::8","plexe-ai_plexe/plexe/agents/insight_extractor.py","plexe-ai_plexe.plexe.agents.insight_extractor.InsightExtractorAgent.run","smolagents",".run","agent.run","agent.run(task='Analyze the variant results and extract structured insights.', additional_args={})","157","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/layout_detector.py::146::8","plexe-ai_plexe/plexe/agents/layout_detector.py","plexe-ai_plexe.plexe.agents.layout_detector.LayoutDetectionAgent.run","smolagents",".run","agent.run","agent.run(task='Detect the data layout and identify the primary input column (if applicable).', additional_args={'spark': self.spark, 'dataset_uri': self.dataset_uri})","146","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/metric_implementer.py::148::12","plexe-ai_plexe/plexe/agents/metric_implementer.py","plexe-ai_plexe.plexe.agents.metric_implementer.MetricImplementationAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'metric': metric, 'task_analysis': self.context.task_analysis, 'save_metric_implementation': get_save_metric_implementation_fn(self.context)})","148","12","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/metric_selector.py::121::8","plexe-ai_plexe/plexe/agents/metric_selector.py","plexe-ai_plexe.plexe.agents.metric_selector.MetricSelectorAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'task_analysis': self.context.task_analysis, 'intent': self.context.intent})","121","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/ml_task_analyser.py::137::8","plexe-ai_plexe/plexe/agents/ml_task_analyser.py","plexe-ai_plexe.plexe.agents.ml_task_analyser.MLTaskAnalyserAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'spark': self.spark, 'dataset_uri': self.dataset_uri, 'stats_report': self.stats_report})","137","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/model_definer.py::135::21","plexe-ai_plexe/plexe/agents/model_definer.py","plexe-ai_plexe.plexe.agents.model_definer.ModelDefinerAgent.run","smolagents",".run","agent.run","agent.run(task='Implement the model plan directive', additional_args=additional_args)","135","21","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/model_evaluator.py::161::12","plexe-ai_plexe/plexe/agents/model_evaluator.py","plexe-ai_plexe.plexe.agents.model_evaluator.ModelEvaluatorAgent._run_phase","smolagents",".run","agent.run","agent.run(task=phase_prompt, additional_args=additional_args)","161","12","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/planner.py::225::8","plexe-ai_plexe/plexe/agents/planner.py","plexe-ai_plexe.plexe.agents.planner.PlannerAgent.run","smolagents",".run","agent.run","agent.run(task=task_desc, additional_args={})","225","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/sampler.py::182::8","plexe-ai_plexe/plexe/agents/sampler.py","plexe-ai_plexe.plexe.agents.sampler.SamplingAgent.run","smolagents",".run","agent.run","agent.run(task=task, additional_args={'spark': self.spark, 'train_uri': train_uri, 'val_uri': val_uri, 'train_sample_size': train_sample_size, 'val_sample_size': val_sample_size, 'output_dir': str(output_dir), 'task_type': task_type, 'output_targets': output_targets})","182","8","False","2",""
"plexe-ai/plexe","plexe-ai_plexe/plexe/agents/statistical_analyser.py::119::8","plexe-ai_plexe/plexe/agents/statistical_analyser.py","plexe-ai_plexe.plexe.agents.statistical_analyser.StatisticalAnalyserAgent.run","smolagents",".run","agent.run","agent.run(task='Perform comprehensive statistical profiling on the dataset.', additional_args={'spark': self.spark, 'dataset_uri': self.dataset_uri})","119","8","False","2",""
